TripID,CustomerID,DriverID,VehicleID,TotalFuelConsumption,AxleWeightAverage,TotalDistance,AltitiudeUp_dmperkm,AltitudeDown_dmperkm,Altitude_sum_dmperkm
14356932,Customer5,Driver15,Vehicle36,18,10435,50.635,106.448109,118.6926039,225.1407129
14357095,Customer5,Driver28,Vehicle32,89.5,9116,280.37,68.44526875,66.05556943,134.5008382
14357115,Customer5,Driver41,Vehicle21,0,5596,0.145,1103.448276,68.96551724,1172.413793
14357124,Customer5,Driver41,Vehicle21,9,6042,38.455,126.6415291,115.1995839,241.841113
14357168,Customer5,Driver28,Vehicle32,17.5,9090,53.17,42.50517209,43.445552,85.95072409
14357174,Customer5,Driver41,Vehicle21,5.5,4945,25.975,82.38691049,73.14725698,155.5341675
14357179,Customer5,Driver28,Vehicle32,11,12755,37.72,76.08695652,72.37539767,148.4623542
14357181,Customer5,Driver41,Vehicle21,2.5,5958,10.035,89.68609865,82.7105132,172.3966119
14357185,Customer5,Driver28,Vehicle32,18,8269,49.675,103.0699547,88.17312531,191.24308
14357213,Customer5,Driver41,Vehicle21,27,6302,91.21,75.32068852,86.94222125,162.2629098
14357218,Customer5,Driver28,Vehicle32,30.5,6391,116.38,69.08403506,70.28699089,139.3710259
14357237,Customer5,Driver41,Vehicle21,39,6027,147.48,105.1668023,102.4545701,207.6213724
14357247,Customer5,Driver28,Vehicle32,17.5,5129,62.385,54.17969063,47.92818787,102.1078785
14357261,Customer5,Driver41,Vehicle21,49,6311,191.55,93.1871574,101.853302,195.0404594
14357262,Customer5,Driver28,Vehicle32,11.5,8429,41.885,62.07472842,66.61095858,128.685687
14357270,Customer5,Driver41,Vehicle21,25,6466,102.825,130.7075128,120.5932409,251.3007537
14357771,Customer5,Driver135,Vehicle35,77,5981,333.89,74.545509,76.04300818,150.5885172
14357774,Customer5,Driver167,Vehicle34,44.5,9869,101.94,116.5391407,138.6109476,255.1500883
14357778,Customer5,Driver101,Vehicle33,0.5,5506,0.635,362.2047244,409.4488189,771.6535433
14357779,Customer5,Driver101,Vehicle33,0.5,8145,0.235,425.5319149,382.9787234,808.5106383
14357780,Customer5,Driver101,Vehicle33,0,6361,0.215,744.1860465,511.627907,1255.813953
14357785,Customer5,Driver101,Vehicle33,0,6604,0.565,814.159292,336.2831858,1150.442478
14357791,Customer5,Driver101,Vehicle33,0.5,6452,0.955,418.8481675,439.7905759,858.6387435
14357795,Customer5,Driver101,Vehicle33,0.5,7913,0.225,666.6666667,666.6666667,1333.333333
14357805,Customer5,Driver101,Vehicle33,0.5,7098,0.125,80,720,800
14357807,Customer5,Driver135,Vehicle35,38,6194,158.675,79.34457224,84.07121475,163.415787
14357808,Customer5,Driver167,Vehicle34,22,5130,85.765,139.800618,132.3383665,272.1389844
14357809,Customer5,Driver101,Vehicle33,7,7105,21.59,138.9532191,139.8795739,278.832793
14357817,Customer5,Driver101,Vehicle33,9.5,6959,36.915,135.7171881,124.6105919,260.32778
14357830,Customer5,Driver167,Vehicle34,0,5835,0.17,294.1176471,470.5882353,764.7058824
14357833,Customer5,Driver101,Vehicle33,8.5,6429,28.26,133.7579618,132.3425336,266.1004954
14357835,Customer5,Driver167,Vehicle34,27,9474,73.65,104.2769857,103.0549898,207.3319756
14357836,Customer5,Driver101,Vehicle33,0.5,6450,0.895,402.2346369,413.4078212,815.6424581
14357840,Customer5,Driver135,Vehicle35,25,5421,107.195,86.85106581,73.97733103,160.8283968
14357846,Customer5,Driver101,Vehicle33,0,7673,0.155,967.7419355,322.5806452,1290.322581
14357848,Customer5,Driver167,Vehicle34,77.5,12867,219.635,103.2622305,92.65372095,195.9159515
14357849,Customer5,Driver101,Vehicle33,31,6958,108,116.0185185,114.537037,230.5555556
14357856,Customer5,Driver135,Vehicle35,7.5,5490,36.77,84.03589883,87.57138972,171.6072886
14357863,Customer5,Driver101,Vehicle33,51.5,6973,177.24,128.9776574,125.3667344,254.3443918
14357901,Customer5,Driver15,Vehicle36,77.5,10553,213.915,133.1369937,131.6878199,264.8248136
14357992,Customer5,Driver15,Vehicle36,14.5,1494,55.885,125.2572247,116.4892189,241.7464436
14358049,Customer5,Driver15,Vehicle36,0.5,1484,0.42,595.2380952,357.1428571,952.3809524
14358097,Customer5,Driver15,Vehicle36,22,4834,85.905,146.5572435,149.2346196,295.7918631
14358121,Customer5,Driver15,Vehicle36,0.5,4110,0.385,285.7142857,207.7922078,493.5064935
14358124,Customer5,Driver15,Vehicle36,0.5,4096,1.395,451.6129032,430.1075269,881.7204301
14358127,Customer5,Driver15,Vehicle36,1,8962,0.915,786.8852459,819.6721311,1606.557377
14358141,Customer5,Driver15,Vehicle36,28,10703,91.72,118.0767553,107.9372002,226.0139555
14358297,Customer5,Driver41,Vehicle21,24.5,5987,104.78,101.1643443,84.2718076,185.4361519
14358329,Customer5,Driver41,Vehicle21,20,5989,84.65,84.34731246,87.89131719,172.2386297
14358333,Customer5,Driver28,Vehicle32,6,4477,22.365,90.76682316,98.36798569,189.1348089
14358365,Customer5,Driver28,Vehicle32,2,5212,4.06,283.2512315,231.5270936,514.7783251
14358384,Customer5,Driver41,Vehicle21,0.5,5954,0.335,1134.328358,388.0597015,1522.38806
14358401,Customer5,Driver41,Vehicle21,22,5849,101.345,103.409147,108.3427895,211.7519365
14358413,Customer5,Driver28,Vehicle32,4.5,6204,18.605,103.735555,87.6108573,191.3464123
14358451,Customer5,Driver28,Vehicle32,0,6991,0.34,911.7647059,882.3529412,1794.117647
14358458,Customer5,Driver41,Vehicle21,47.5,9664,106.75,198.2201405,187.0725995,385.29274
14358460,Customer5,Driver28,Vehicle32,67,5749,263.49,71.7294774,74.76564576,146.4951232
14358499,Customer5,Driver41,Vehicle21,74.5,10650,264.4,58.20726172,63.16187595,121.3691377
14358511,Customer5,Driver28,Vehicle32,56.5,5794,246.555,54.14613372,51.95595303,106.1020868
14358788,Customer5,Driver101,Vehicle33,7.5,8063,23.86,134.5347863,143.3361274,277.8709137
14358792,Customer5,Driver167,Vehicle34,0.5,10598,0.245,4816.326531,163.2653061,4979.591837
14358795,Customer5,Driver167,Vehicle34,53.5,10106,120.28,88.70967742,97.35616894,186.0658464
14358796,Customer5,Driver101,Vehicle33,4,6787,10.77,282.2655525,265.5524605,547.818013
14358807,Customer5,Driver101,Vehicle33,14,6463,50.625,129.1851852,123.0617284,252.2469136
14358825,Customer5,Driver167,Vehicle34,4,7686,15.125,99.83471074,111.0743802,210.9090909
14358827,Customer5,Driver135,Vehicle35,1.5,6152,2.45,334.6938776,310.2040816,644.8979592
14358835,Customer5,Driver101,Vehicle33,6,7081,27.135,95.08015478,111.295375,206.3755298
14358841,Customer5,Driver167,Vehicle34,12,4999,63.785,81.99419926,68.04107549,150.0352748
14358844,Customer5,Driver101,Vehicle33,16,8537,77.83,102.1457022,92.25234485,194.398047
14358846,Customer5,Driver135,Vehicle35,16.5,4742,60.01,122.8128645,122.4795867,245.2924513
14358859,Customer5,Driver101,Vehicle33,22.5,5807,108.93,101.8085009,103.7363444,205.5448453
14358873,Customer5,Driver167,Vehicle34,15,6317,70.63,85.09132097,77.87059323,162.9619142
14358877,Customer5,Driver135,Vehicle35,9,5107,41.335,84.19015362,83.46437644,167.6545301
14358884,Customer5,Driver167,Vehicle34,59,6124,267.65,70.91350644,72.5200822,143.4335886
14358887,Customer5,Driver101,Vehicle33,0.5,5391,1.21,297.5206612,347.107438,644.6280992
14358891,Customer5,Driver135,Vehicle35,8,4993,31.93,95.52145318,92.70278735,188.2242405
14358892,Customer5,Driver101,Vehicle33,8.5,6437,39.07,123.880215,119.5290504,243.4092654
14358910,Customer5,Driver135,Vehicle35,61,11482,183.23,87.81313104,93.5982099,181.4113409
14358913,Customer5,Driver101,Vehicle33,54.5,7355,160.53,124.151249,128.26263,252.413879
14358924,Customer5,Driver101,Vehicle33,10.5,7493,33.3,114.4144144,122.5225225,236.9369369
14358927,Customer5,Driver135,Vehicle35,50,13688,182.22,75.29360114,78.14729448,153.4408956
14359218,Customer4,Driver178,Vehicle19,87,9639,219.725,46.19410627,48.51518944,94.70929571
14359257,Customer4,Driver178,Vehicle19,79.5,10371,219.035,36.61515283,37.98479695,74.59994978
14359341,Customer4,Driver178,Vehicle19,17.5,6000,57.635,31.4045285,33.66010237,65.06463087
14359348,Customer4,Driver178,Vehicle19,12,11700,19.04,51.99579832,38.86554622,90.86134454
14359351,Customer4,Driver178,Vehicle19,102.5,11500,272.155,34.31867869,36.26609836,70.58477706
14359382,Customer4,Driver178,Vehicle19,32,9693,72.36,34.27307905,42.42675511,76.69983416
14359392,Customer4,Driver178,Vehicle19,15,8824,28.995,55.18192792,31.3847215,86.56664942
14359404,Customer4,Driver178,Vehicle19,17,6200,38.21,33.7607956,51.29547239,85.05626799
14359408,Customer4,Driver178,Vehicle19,82,10600,227.61,37.43245024,36.11440622,73.54685647
14359426,Customer4,Driver178,Vehicle19,35,10200,98.96,33.44785772,27.18270008,60.6305578
14359444,Customer4,Driver178,Vehicle19,6.5,9089,10.955,61.159288,46.55408489,107.7133729
14359451,Customer4,Driver11,Vehicle19,6,5431,9.495,60.03159558,57.9252238,117.9568194
14359932,Customer3,Driver117,Vehicle41,1.5,0,4.39,234.6241458,225.5125285,460.1366743
14359935,Customer3,Driver185,Vehicle2,0.5,0,0.475,821.0526316,2063.157895,2884.210526
14359954,Customer3,Driver117,Vehicle41,2.5,0,4.535,282.2491731,286.6593164,568.9084895
14359959,Customer3,Driver185,Vehicle2,1,0,0.78,487.1794872,500,987.1794872
14359960,Customer3,Driver185,Vehicle2,6,0,19.225,238.7516255,230.9492848,469.7009103
14360002,Customer3,Driver185,Vehicle2,12.5,0,52.225,144.18382,148.3963619,292.5801819
14360003,Customer3,Driver117,Vehicle41,89.5,0,286.845,100.890725,98.31093448,199.2016594
14360029,Customer3,Driver185,Vehicle2,30.5,0,107.64,141.4901524,150.6874768,292.1776291
14360065,Customer3,Driver145,Vehicle41,27.5,0,72.6,132.9201102,135.6749311,268.5950413
14360076,Customer3,Driver185,Vehicle2,33,0,133.285,108.2642458,122.6694677,230.9337135
14360090,Customer3,Driver117,Vehicle41,2.5,0,6.52,271.4723926,266.8711656,538.3435583
14360097,Customer3,Driver117,Vehicle41,1.5,0,4.15,346.9879518,392.7710843,739.7590361
14360102,Customer3,Driver185,Vehicle2,9.5,0,35.705,195.7709004,134.1548803,329.9257807
14360103,Customer3,Driver117,Vehicle41,50.5,0,219.335,95.6527686,100.3487815,196.0015501
14360109,Customer3,Driver185,Vehicle2,0.5,0,2.675,216.8224299,269.1588785,485.9813084
14360275,Customer3,Driver145,Vehicle41,46.5,0,161.54,113.2846354,122.6321654,235.9168008
14360289,Customer3,Driver145,Vehicle41,51,0,194.565,127.0012592,129.314111,256.3153702
14360546,Customer2,Driver138,Vehicle5,66,6804,277.725,55.59456297,54.8384193,110.4329823
14360547,Customer2,Driver16,Vehicle10,113.5,6201,477.265,44.06357055,46.28455889,90.34812945
14360548,Customer2,Driver21,Vehicle40,47,6806,175.805,40.15812975,37.08654475,77.2446745
14360549,Customer2,Driver146,Vehicle37,64.5,6708,293.07,25.72764186,30.16344218,55.89108404
14360551,Customer2,Driver21,Vehicle40,0,7127,0.425,211.7647059,117.6470588,329.4117647
14360554,Customer2,Driver138,Vehicle5,42,6767,187.28,16.23237933,23.54762922,39.78000854
14360557,Customer2,Driver138,Vehicle5,0,7089,0.07,1142.857143,1285.714286,2428.571429
14360558,Customer2,Driver138,Vehicle5,6,7327,15.83,77.0688566,90.33480733,167.4036639
14360560,Customer2,Driver16,Vehicle10,0.5,7182,0.265,113.2075472,150.9433962,264.1509434
14360562,Customer2,Driver138,Vehicle5,32,6716,99.36,52.63687601,79.00563607,131.6425121
14360563,Customer2,Driver146,Vehicle37,23,6203,75.93,74.93744238,88.1074674,163.0449098
14360564,Customer2,Driver16,Vehicle10,26.5,7260,86.67,52.38260067,69.8050075,122.1876082
14360575,Customer2,Driver154,Vehicle38,24.5,6521,58.99,103.0683167,144.9398203,248.008137
14360578,Customer2,Driver16,Vehicle10,2,6968,2.49,104.4176707,128.5140562,232.9317269
14360579,Customer2,Driver138,Vehicle5,0.5,6933,0.12,416.6666667,333.3333333,750
14360582,Customer2,Driver16,Vehicle10,2.5,6087,5.12,64.453125,91.796875,156.25
14360583,Customer2,Driver146,Vehicle37,10.5,5857,34.06,29.06635349,93.95184968,123.0182032
14360584,Customer2,Driver16,Vehicle10,4.5,6107,11.08,64.07942238,133.5740072,197.6534296
14360585,Customer2,Driver138,Vehicle5,21.5,7482,90.375,81.99170124,49.57123098,131.5629322
14360588,Customer2,Driver137,Vehicle40,0,6973,0.13,76.92307692,0,76.92307692
14360589,Customer2,Driver137,Vehicle40,15.5,7173,58.525,39.81204613,39.47031183,79.28235797
14360592,Customer2,Driver16,Vehicle10,8,6339,26.71,150.1310371,100.3369525,250.4679895
14360593,Customer2,Driver154,Vehicle38,4.5,7202,19.465,229.6429489,34.4207552,264.0637041
14360597,Customer2,Driver138,Vehicle5,8,7966,19.665,123.0612764,96.10983982,219.1711162
14360601,Customer2,Driver154,Vehicle38,13.5,7299,52.77,71.25260565,61.20902028,132.4616259
14360602,Customer2,Driver16,Vehicle10,21,5989,90.85,92.90038525,63.62135388,156.5217391
14360603,Customer2,Driver137,Vehicle40,12,6565,60.8,39.63815789,36.51315789,76.15131579
14360608,Customer2,Driver154,Vehicle38,20.5,6326,76.86,82.22742649,85.74030705,167.9677335
14360610,Customer2,Driver106,Vehicle39,21.5,6755,79.175,32.71234607,30.56520366,63.27754973
14360611,Customer2,Driver154,Vehicle38,14.5,6291,35.175,67.37739872,151.8123667,219.1897655
14360615,Customer2,Driver106,Vehicle39,4.5,6289,11.42,26.26970228,31.52364273,57.79334501
14360616,Customer2,Driver154,Vehicle38,8.5,6080,26.14,174.82785,106.7329763,281.5608263
14360618,Customer2,Driver137,Vehicle40,0.5,5516,1.285,70.03891051,77.82101167,147.8599222
14360625,Customer2,Driver137,Vehicle40,1,5813,2.09,81.33971292,71.77033493,153.1100478
14360626,Customer2,Driver106,Vehicle39,15,5217,50.935,43.97761853,38.08775891,82.06537744
14360628,Customer2,Driver154,Vehicle38,0,6353,0.085,117.6470588,117.6470588,235.2941176
14360629,Customer2,Driver137,Vehicle40,1.5,6343,2.235,89.48545861,89.48545861,178.9709172
14360630,Customer2,Driver154,Vehicle38,3.5,6216,14.555,71.4531089,35.03950532,106.4926142
14360635,Customer2,Driver154,Vehicle38,9,5965,20.185,60.44092148,134.7535298,195.1944513
14360641,Customer2,Driver154,Vehicle38,23,5874,57.96,69.35817805,131.8150449,201.1732229
14360643,Customer2,Driver137,Vehicle40,24,6695,78.325,29.62017236,30.51388446,60.13405681
14360650,Customer2,Driver106,Vehicle39,20.5,6817,80.84,38.96585849,37.85254824,76.81840673
14360652,Customer2,Driver146,Vehicle37,70,5698,326.45,71.03691224,55.68999847,126.7269107
14360654,Customer2,Driver154,Vehicle38,44,5686,196.975,102.246478,63.45982993,165.7063079
14360657,Customer2,Driver137,Vehicle40,0,6786,0.135,148.1481481,74.07407407,222.2222222
14360661,Customer2,Driver138,Vehicle5,57,6772,262.045,25.64445038,19.34782194,44.99227232
14360666,Customer2,Driver16,Vehicle10,13.5,6612,58.115,28.39198142,20.47664114,48.86862256
14360673,Customer2,Driver16,Vehicle10,34.5,6923,168.495,29.19967952,24.15501944,53.35469895
14360674,Customer2,Driver138,Vehicle5,12,7129,55.015,38.35317641,40.53439971,78.88757612
14360793,Customer2,Driver146,Vehicle37,74.5,5648,363.47,48.69727901,45.45079374,94.14807274
14360794,Customer2,Driver138,Vehicle5,93,7979,368.785,48.80892661,45.71769459,94.5266212
14360795,Customer2,Driver16,Vehicle10,35,6939,151.15,44.45914654,60.40357261,104.8627192
14360796,Customer2,Driver16,Vehicle10,39.5,9342,197.985,57.17604869,39.69997727,96.87602596
14360802,Customer2,Driver16,Vehicle10,25.5,7225,103.58,29.05966403,25.10137092,54.16103495
14360804,Customer2,Driver16,Vehicle10,0,9084,0.16,0,0,0
14360810,Customer2,Driver16,Vehicle10,0.5,6501,0.295,33.89830508,101.6949153,135.5932203
14360832,Customer2,Driver146,Vehicle37,77,6794,317.375,34.34423001,49.3737692,83.71799921
14360835,Customer2,Driver146,Vehicle37,5.5,6082,32.9,124.3161094,48.63221884,172.9483283
14360838,Customer1,Driver128,Vehicle31,36.5,9321,81.675,123.9057239,124.1505969,248.0563208
14360846,Customer1,Driver128,Vehicle31,1,10350,0.98,265.3061224,663.2653061,928.5714286
14360847,Customer1,Driver128,Vehicle31,22.5,9944,59.62,100.805099,109.6947333,210.4998323
14360853,Customer1,Driver128,Vehicle31,0.5,10361,1.27,551.1811024,456.6929134,1007.874016
14360855,Customer1,Driver128,Vehicle31,12.5,12836,24.76,148.2229402,162.7625202,310.9854604
14360859,Customer1,Driver128,Vehicle31,0.5,11682,0.06,333.3333333,166.6666667,500
14360861,Customer1,Driver128,Vehicle31,11,9638,28.33,137.6632545,135.898341,273.5615955
14360868,Customer1,Driver128,Vehicle31,19,11887,57.85,124.286949,112.3595506,236.6464996
14360880,Customer1,Driver128,Vehicle31,17,9313,51.305,162.7521684,165.2860345,328.0382029
14360893,Customer1,Driver116,Vehicle20,31,7518,108.7,111.775529,116.4673413,228.2428703
14360919,Customer1,Driver128,Vehicle31,22,7988,76.285,100.4129252,102.6414105,203.0543357
14360924,Customer1,Driver116,Vehicle20,1,6198,0.435,1770.114943,2000,3770.114943
14360948,Customer1,Driver128,Vehicle31,7.5,6631,22.005,157.2369916,164.0536242,321.2906158
14360950,Customer1,Driver116,Vehicle20,100,9903,250.68,117.4804532,112.4541248,229.9345779
14360956,Customer1,Driver128,Vehicle31,6.5,6550,18.185,222.7110256,203.4643937,426.1754193
14360987,Customer1,Driver116,Vehicle20,67,10165,179.745,113.4941167,116.8321789,230.3262956
14361025,Customer1,Driver116,Vehicle20,5.5,6818,16.185,138.3997529,90.20698177,228.6067346
14361040,Customer1,Driver2,Vehicle0,10,5640,31.97,159.5245543,143.2593056,302.7838599
14361073,Customer1,Driver2,Vehicle0,21,5933,85.8,123.1934732,119.8135198,243.006993
14361080,Customer1,Driver2,Vehicle0,1,7256,1.085,516.1290323,396.3133641,912.4423963
14361085,Customer1,Driver2,Vehicle0,60,8660,191.7,93.37506521,98.64371414,192.0187793
14361091,Customer1,Driver2,Vehicle0,21,8658,69.74,105.5348437,99.36908517,204.9039289
14361092,Customer1,Driver2,Vehicle0,4,9083,9.545,126.7679413,118.3865898,245.1545312
14361094,Customer1,Driver2,Vehicle0,11,9083,27.58,127.2661349,150.1087745,277.3749094
14361095,Customer1,Driver2,Vehicle0,1,8718,2.375,303.1578947,248.4210526,551.5789474
14361096,Customer1,Driver2,Vehicle0,3.5,8868,6.54,255.351682,240.0611621,495.412844
14361104,Customer1,Driver128,Vehicle31,10.5,9493,23.77,172.0656289,177.1140093,349.1796382
14361115,Customer1,Driver128,Vehicle31,6,13962,18.59,139.3222162,125.3362023,264.6584185
14361130,Customer1,Driver116,Vehicle20,9,4458,23.91,127.1434546,120.0334588,247.1769134
14361181,Customer1,Driver2,Vehicle0,1.5,10192,1.655,344.4108761,429.0030211,773.4138973
14361182,Customer1,Driver2,Vehicle0,21,6068,85.75,102.2740525,99.82507289,202.0991254
14361186,Customer1,Driver2,Vehicle0,30.5,6296,128.32,105.4395262,100.2182045,205.6577307
14361441,Customer0,Driver3,Vehicle30,66,7860,174.135,86.02521033,87.57573147,173.6009418
14361445,Customer0,Driver6,Vehicle28,2.5,4121,9.205,101.0320478,104.2911461,205.3231939
14361447,Customer0,Driver6,Vehicle28,9,6701,32.225,74.16602017,80.68269977,154.8487199
14361449,Customer0,Driver6,Vehicle28,14.5,6181,52.39,97.15594579,92.38404276,189.5399885
14361451,Customer0,Driver6,Vehicle28,18.5,6700,66.59,122.2405767,124.9436852,247.1842619
14361452,Customer0,Driver3,Vehicle30,123,8351,325.685,76.97621935,73.56801818,150.5442375
14361454,Customer0,Driver6,Vehicle28,12,6500,42.525,138.2716049,137.095826,275.3674309
14361458,Customer0,Driver6,Vehicle28,8.5,6402,25.73,142.6350564,136.8052857,279.440342
14361460,Customer0,Driver6,Vehicle28,7,5275,25.645,122.4410216,122.8309612,245.2719828
14361461,Customer0,Driver6,Vehicle28,8,6406,29.07,101.1351909,100.1031992,201.2383901
14361463,Customer0,Driver6,Vehicle28,22,5324,72.21,137.1001246,139.1773993,276.2775239
14361465,Customer0,Driver6,Vehicle28,28,5460,70.5,182.2695035,182.8368794,365.106383
14361467,Customer0,Driver3,Vehicle30,11.5,4314,36.645,73.95279029,78.04611816,151.9989084
14361471,Customer0,Driver6,Vehicle28,3.5,4220,11.075,96.61399549,91.19638826,187.8103837
14361575,Customer6,Driver45,Vehicle8,23,0,93.635,55.53478934,94.83633257,150.3711219
14361582,Customer6,Driver45,Vehicle8,8.5,0,29.545,158.7409037,154.6793028,313.4202065
14361590,Customer6,Driver107,Vehicle9,12,0,34.74,144.7898676,137.0178469,281.8077145
14361591,Customer6,Driver45,Vehicle8,5,0,15.67,220.8040842,188.2578175,409.0619017
14361596,Customer6,Driver45,Vehicle8,0,0,0.255,784.3137255,784.3137255,1568.627451
14361599,Customer6,Driver107,Vehicle9,0.5,0,1.225,816.3265306,383.6734694,1200
14361601,Customer6,Driver45,Vehicle8,9.5,0,30.925,172.3524656,194.3411479,366.6936136
14361607,Customer6,Driver107,Vehicle9,56,0,218.02,128.0157784,124.3922576,252.408036
14361621,Customer6,Driver45,Vehicle8,5,0,13.745,158.6031284,196.4350673,355.0381957
14361631,Customer6,Driver45,Vehicle8,53,0,203.595,105.4544562,106.9770869,212.431543
14361668,Customer6,Driver45,Vehicle8,0,0,0.09,444.4444444,222.2222222,666.6666667
